text,created_at,author_id,id,conversation_id,source,possibly_sensitive,in_reply_to_user_id
"Only one more day to view, start a conversation, and vote for the STEM for ALL video showcase!! Check out what we have been learning though Virtual PD for STEM teachers &amp; our new #NGSS pathway with @BigelowLab https://t.co/KCdJBTkyPy #STEMvideohall @BUWheelock",2021-05-17T20:11:48.000Z,24298665,1394385181147078662,1394385181147078662,TweetDeck,FALSE,NA
Living Environment Regents - Multiple Choice Practice on Google Form (Bundle) https://t.co/VdXqPMWA1g #bio #APbio #biochat  #GoogleClassroom #hybridlearning #virtuallearning  #NGSS #Science #highschool #teaching #mondaythoughts #teacherlife,2021-05-17T19:07:17.000Z,287671900,1394368947416408064,1394368947416408064,Twitter Web App,FALSE,NA
"Excited to be featured on the @TwigEducation #podcast!
• How #science is storytelling
• What happens if we're not media literate?
• What is student voice and should we encourage it?
• Tips for teachers
https://t.co/TyL7WhkczN
#edchat #ngss https://t.co/8cOLvzTwP4",2021-05-17T19:03:11.000Z,45679047,1394367912446554115,1394367912446554115,Twitter Web App,FALSE,NA
Are you new to the NGSS/3D Science Standards? 🙋🏼 Want to start building your understanding of true 3-dimensional assessment?🙋🏽 InnerOrbit has summer PD for you: NGSS Assessment Foundations! Find out more here: https://t.co/lzdDIhpWZW #NGSS #NGSSchat #STEM #scied #assessment https://t.co/w89IwMWSvx,2021-05-17T19:02:05.000Z,996880982501306370,1394367638936096771,1394367638936096771,Buffer,FALSE,NA
"The @RANDCorporation report featured in this month's NGSS Now newsletter reveals a key gap in teacher-reported resources for science instruction in comparison to supports and resources in ELA and mathematics.

Check out the report: https://t.co/v3ZiWd2yOl https://t.co/4v3iVlqSpY",2021-05-17T18:30:19.000Z,1342104169,1394359643384819714,1394359643384819714,Twitter Web App,FALSE,NA
"Virtual elementary #SciEd 2nd grade pollination unit aligned with #NGSS. Classrooms are exploring apple trees, insect pollination, &amp; seed dispersal by animals. Check out this student's spontaneous and unprompted virtual chat contribution. (shared with permission) https://t.co/R3Lw1bfAf7",2021-05-17T18:21:40.000Z,2983238846,1394357468143095809,1394357468143095809,Twitter Web App,FALSE,NA
Six short new videos on #YouTube help support teachers with the #NGSS practice of Analyzing and Interpreting Data using @CODAPdatasci. Teachers collaborated on the design of these videos during remote pandemic teaching. Watch now! https://t.co/Yhc85ZoF9o,2021-05-17T17:57:59.000Z,206019741,1394351506166534144,1394351506166534144,Twitter Web App,FALSE,NA
"Hey #ScienceTeachers check out  #STEMvideohall and learn how these Federally funded projects are addressing #NGSS! 
link: https://t.co/3eYZH15FUu
Please share! @DiscoveryEd @NSTA @OfficialNGSS
 @NGSSchat @BillNye https://t.co/wb3X1ZjcKH",2021-05-17T17:18:58.000Z,709836540311179264,1394341688458547200,1394341688458547200,Twitter Web App,FALSE,NA
"Of all the Physics #NGSS, it seems like PS4-2 (Evaluate questions about the advantages of using digital transmission and storage of information) is the least taught/understood. It's often blank on databases of lesson plans, and I've only found two that are good for HS level.",2021-05-17T16:55:26.000Z,3050972258,1394335763907571713,1394335763907571713,Twitter Web App,FALSE,NA
Do you use #modeling in your classroom?  I can't wait to see what the students build @EtownAreaHS  to represent how a ceramic coffee cup conducts (or doesn't conduct!) heat. #MaterialScience #ngss https://t.co/urJhHERT6y,2021-05-17T16:53:59.000Z,305133722,1394335401557512202,1394335401557512202,Twitter for iPhone,FALSE,NA
"Scientists observe the scale of the universe with spacecraft, telescopes, and observatories like the Gran Telescopio Canarias. Do you think these tools could spot a UFO? 🛸

Explore more on SquidBooks: https://t.co/YYije2KRZO #scienceeducation #scienceiscool #NGSS #sciencelesson https://t.co/0rQ0mrZXrh",2021-05-17T16:49:46.000Z,2899597794,1394334339450560515,1394334339450560515,Twitter Web App,FALSE,NA
Our teacher alerts have a new feature: TIPS! TIPS provides potential feedback that the teacher can provide to a student to support their inquiry practices! See it for yourself by making an account at https://t.co/sNYdbbt1ng 🎉 #edtech #education #ngss #ngsschat #teachers #science https://t.co/ioChqkWV2B,2021-05-17T16:38:02.000Z,3097084436,1394331386098733060,1394331386098733060,Twitter for iPhone,FALSE,NA
How Hidden Classroom Dynamics Can Stymie Girls in STEM  https://t.co/Wui595BbW6 Girls you got this! Science is an opportunity waiting to happen when explored by you! #ngss #stemmindset,2021-05-17T15:42:29.000Z,2438772608,1394317404566605825,1394317404566605825,Twitter Web App,FALSE,NA
@nevadascience @MsLorisStory @OfficialNGSS Using the #NGSS Task Screener is a great tool to inform science teaching - thanks for sharing!,2021-05-17T15:19:07.000Z,1318275504097710080,1394311526178246656,1393611202782130178,Twitter Web App,FALSE,1388224052
"Develop real-world skills to solve real-world problems with the #robotics kits from @UBTECHrobotics! Kits include hands-on activities, cutting-edge tech, and high-quality NGSS-aligned curriculum to prepare students for success. Learn more here: https://t.co/jpOy9XL9Be https://t.co/deHnEnkEGz",2021-05-17T15:09:20.000Z,986241289724268544,1394309062838325251,1394309062838325251,HubSpot,FALSE,NA
"@Mythagon unrelated to this, but for NGSS some of the standards text is different between the appendices and the  PDF's that show the three dimensions. I believe it was because different groups worked at different times and thus had slightly different versions to work off.",2021-05-17T15:08:25.000Z,1023184723,1394308834886242313,1393967759705341952,Twitter Web App,FALSE,1023184723
"TCRWP NGSS, Science Literacies, and Activism Institute 2021! It's about to start! So excited! Thanks to @GulliverPrep_ for giving us the opportunity to attend! @MonicaFortgang #climate #gslearning",2021-05-17T15:07:46.000Z,1563905383,1394308669915947012,1394308669915947012,Twitter Web App,FALSE,NA
"Our new full-year course in chemistry is aligned to the #NGSS. All units are organized around coherent storylines, in which students ask and investigate questions related to an anchoring phenomenon or design challenge: https://t.co/lY5c2UnYkf",2021-05-17T15:00:02.000Z,1152043278621011969,1394306724207624193,1394306724207624193,TweetDeck,FALSE,NA
@dtcampbe @CTScience @RachaelManzer @PeterJMcLaren I had the pleasure of doing NGSS@NSTA training with @RachaelManzer a few years ago. She is an all star teacher!!!,2021-05-17T14:48:15.000Z,242075092,1394303756863475712,1394290636925423617,Twitter for Android,FALSE,22293234
"Here's this week's edition of the DHS News! HS Parent Survey, Prom &amp; Post Prom, NGSS Science Assessment, AP Testing &amp; new AP Courses, Class of 2025 Course Selection, NVL Championship week, Softball &amp; Autism Walk fundraisers, &amp; student recognition! https://t.co/fYhCWm6vHd",2021-05-17T14:31:48.000Z,353615229,1394299620096892928,1394299620096892928,Twitter Web App,FALSE,NA
Part of the fun is that we enhance the love of learning through fun STEM experiments. Each Live and on-demand class is endless fun! Access our kid-approved approach thats aligned with #NGSS standards and supported by teachers: https://t.co/Hwxj4ukoBK #stemexperiments #kidlife https://t.co/micwWNDk8n,2021-05-17T14:30:55.000Z,184683496,1394299396309852161,1394299396309852161,Buffer,TRUE,NA
Part of the fun is that we enhance the love of learning through fun STEM experiments. Each Live and on-demand class is endless fun! Access our kid-approved approach thats aligned with #NGSS standards and supported by teachers: https://t.co/JQvacVYbu8 #stemexperiments #kidlife https://t.co/MCfkExY9Hh,2021-05-17T14:30:54.000Z,1449685477,1394299392908304384,1394299392908304384,Buffer,TRUE,NA
"Day 1 of TCRWPs first ever NGSS and climate symposium starts in 30 min. Two high school activists and Dr. Daniel Wildcat, indigenous scholar from Haskell Indian Nations University will kick things off! 🙌🏽✍🏽",2021-05-17T14:27:24.000Z,876798282734993408,1394298513077329928,1394298513077329928,Twitter for iPhone,FALSE,NA
Middle School: Disruptions in Ecosystems | Next Generation Science Standards #free #stemeducation lesson plans for #teachers aligned to #ngss  https://t.co/395qkF6nKQ,2021-05-17T14:14:14.000Z,1318275504097710080,1394295196704202753,1394295196704202753,Twitter Web App,FALSE,NA
The lifecycle of a strawberry 🍓! What other creative lifecycles could we create that aren’t a butterfly 🦋 or frog 🐸 ? #ngss #ngsschat https://t.co/gNyrLF9nBD,2021-05-17T13:14:48.000Z,794608033582247936,1394280239396753409,1394280239396753409,Twitter for iPhone,FALSE,NA
Secondary @BCPSOutdoorSci takes the show on the road so Ss can investigate the watershed on their school campus. #science #NGSS @joebird1000 @budinger03 @BCPSSci @BaltCoPS @strickerpride https://t.co/8jZ108EdU5,2021-05-17T12:58:32.000Z,832754318285565953,1394276148746539009,1394276148746539009,Twitter for iPhone,FALSE,NA
"Looking forward to the @TCRWP 3-day conference NGSS, Science Literacies &amp; Activism: A Science, Education &amp; Climate Change Institute

https://t.co/PI67WpNKiF

Thanks @cheney_munson @MaryEhrenworth @sfrazintcrwp https://t.co/9sHsFZKx2v",2021-05-17T11:28:55.000Z,34661286,1394253592345944067,1394253592345944067,TweetDeck,FALSE,NA
"Use this #NGSS resource to help your students better understand the relationship between earthquakes, volcanoes, and tectonic plates. Find this resource on PBS LearningMedia: https://t.co/HbNHPNStae",2021-05-17T11:00:19.000Z,1704888684,1394246398690971652,1394246398690971652,Sprout Social,FALSE,NA
"Thank you @rickriordan for this resource and connection to our #ngss unit #LifeCyclesAndTraits 
We are making new connections about #InheritedTraits using our previous #ReadersWorkshop #GreekMyth unit. #IamACS

Quiz: What God Are You Descended From? https://t.co/XevRzUCmPS",2021-05-17T09:52:19.000Z,2159602503,1394229283686469639,1394229283686469639,Twitter Web App,FALSE,NA
"Life Science Instrumentation Market to reach $79.9 billion by 2025 from $60.0 billion in 2020, at a CAGR of 5.9% @ https://t.co/aWlfIoRSEc

#LifeSciences #technology #spectroscopy #chromatography #ngss #Microscopy #research #Pharmaceutical #Biotechnology #marketing #health https://t.co/ALdOUDhE9M",2021-05-17T07:41:08.000Z,969148268998361088,1394196269283876864,1394196269283876864,Twitter Web App,FALSE,NA
"The best thing I heard this week @kispride:

 “Researching these tree specimens has infinite possibilities!!!”

- Grade 2 botanist sharing discoveries in the KIS Tree Research Lab

 #K12 #NGSS #STEM #Inquiry #STEMed https://t.co/bBNKOAcyaI",2021-05-17T06:02:33.000Z,993774539866701824,1394171462907424770,1394171462907424770,Twitter for iPhone,FALSE,NA
"True or false: rocks change form over time. 

Test your knowledge on SquidBooks! https://t.co/VmMK41oL81 #sciencelearning #scienceiscool #geology #NGSS https://t.co/CPd059P3I2",2021-05-16T19:36:00.000Z,2899597794,1394013783756922880,1394013783756922880,Twitter Web App,FALSE,NA
"@digitaltidepool @CANaturalist @CIConservancy I’m doing my capstone project for California Naturalist program, too, on how to adapt elementary field trips to be more in the spirit of NGSS. My example is a food web lesson that can be done out in the field, using local organisms. Will steal your idea of using those CCC symbols",2021-05-16T19:08:06.000Z,2804592510,1394006764819935234,1393051640173776897,Twitter for iPad,FALSE,700040036310347776
"LIVE!
Designing a Heat Transfer experiment right now on https://t.co/4q0yqvyhAD
#nyssls #ngsschat #scitlap",2021-05-16T15:21:28.000Z,10231612,1393949727822131200,1393949727822131200,TweetDeck,FALSE,NA
"NYS 4th Grade Science Test Prep - Free Daily Questions. https://t.co/B8rzS186GT Instant Practice &amp; Grading. How many did you get right? More questions tomorrow *Follow*
 #science #biology #educhat #students #NYCDOE #SundayMorning #NGSS https://t.co/bFyRBDeMgJ",2021-05-16T14:55:59.000Z,1694389531,1393943315020660736,1393943315020660736,Twitter Web App,FALSE,NA
"NYS 8th Grade Science Test Prep - Free Daily Questions. https://t.co/EKTtxT6b6I Instant Practice &amp; Grading. How many did you get right? More questions tomorrow *Follow*
 #science #biology #educhat #students #NYCDOE #SundayMorning #NGSS https://t.co/cHWxE4DRqX",2021-05-16T14:22:17.000Z,1694389531,1393934836478447618,1393934836478447618,Twitter Web App,FALSE,NA
Are u getting your #Earth #Science #students ready for the #NYS Physical Setting #Regents exam? Practice past exam for free on Self-Grading Google Form  https://t.co/vnvhnD2ZBS  #NYCDOE  #biochat #apbio #NGSS #teachers #educhat #Biologyat7PM #SundayMotivation  #k12 https://t.co/cCwpeCKejt,2021-05-16T13:52:42.000Z,287671900,1393927388992622592,1393927388992622592,Twitter Web App,FALSE,NA
Are u getting your #Biology #students ready for the #NYS Living Environment #Regents exam? Practice past exam for free on Self-Grading Google Form  https://t.co/KmI3kWa6yv   #NYCDOE  #biochat #apbio #NGSS #teachers #educhat #Biologyat7PM #SundayMotivation  #k12 https://t.co/XlDYUxVkJ4,2021-05-16T13:50:25.000Z,287671900,1393926815073423360,1393926815073423360,Twitter Web App,FALSE,NA
Are u getting your 4th grade #students ready for the #NYS #Science Test in June? Practice past exam for free on Self-Grading Google Form  https://t.co/WMxq6Tkaph   #NYCDOE  #biochat #apbio #NGSS #teachers #educhat #Biologyat7PM #sundaymorning #k12 https://t.co/Fse6mYmvWZ,2021-05-16T13:47:26.000Z,287671900,1393926066847293441,1393926066847293441,Twitter Web App,FALSE,NA
Are u getting your 8th-grade #students ready for #NYS #Science Test in June? Practice past exam for free on Self-Grading Google Form  https://t.co/eH9z72bKTJ #Test prep for #students #NYCDOE  #biochat #apbio #NGSS #teachers #educhat #Biologyat7PM #sundaymorning https://t.co/rMLPN5y2m9,2021-05-16T13:41:11.000Z,287671900,1393924490468462592,1393924490468462592,Twitter Web App,FALSE,NA
So relevant to the @SEPUP_UCB @Labaids #ngss Ecology Unit! Invasive buckthorn makes up 1 in 3 trees in Chicago — here’s why it’s bad for your yard and the environment https://t.co/HDEnKv1yW7,2021-05-16T13:00:01.000Z,254188567,1393914134161510402,1393914134161510402,Twitter Web App,FALSE,NA
"A new scientific inquiry starts today in G3 @acsabudhabi 

@paulandersen #ngss #lifescience #pbl https://t.co/a81y7RBwhn",2021-05-16T10:21:33.000Z,2159602503,1393874252491862017,1393874252491862017,Twitter for iPhone,FALSE,NA
BRO the ngss has NO BUSINESS being this hard to understand wtffff 😭😭😭😭😭,2021-05-16T04:15:36.000Z,748692630117101568,1393782157978468354,1393782157978468354,Twitter for iPhone,FALSE,NA
"i got a ngss chem exam, dmv test, and 2nd pfizer dose all this week goddamn",2021-05-16T03:38:34.000Z,869761917849669632,1393772837094232067,1393772835282239490,Twitter for iPhone,FALSE,869761917849669632
"I'm so excited to be speaking at the free NGSS Leadership Conference ""Stories on Equity, SEL, Formative Assessments, and Language"" next Friday, 5/21. Registration info in the flier. https://t.co/y0aAEgQKFA",2021-05-16T02:48:33.000Z,1653444006,1393760253645185024,1393760253645185024,Twitter Web App,FALSE,NA
